,date,name,title_text,content_text,link,date_b,condor,guarda,disparo,matou,morto,mortos,morte,morreu,feriu,bala,fatal,não letal,não-letal,não letais,não-letais,bala de borracha,munição,borracha,granada,lacrimogêneo,condor_t,não_letal_G,morte_G,bala_de_borracha_G,year
234,20.mai.2016 às 2h00,Folha de S.Paulo - Cotidiano,"É difícil policial se conter diante de rojões e cusparadas, diz secretário","A forma de repelir esse distúrbio é com uso de munição não letal, equipamento não letal.


O sr. tem visto abusos?
Não diria abuso. ...",http://www1.folha.uol.com.br/cotidiano/2016/05/1773227-e-dificil-policial-se-conter-diante-de-rojoes-e-cusparadas-diz-secretario.shtml,2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
235,30.abr.2015 à 0h00,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/fsp/cotidiano/217706-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
236,30.abr.2015 às 7h28,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/cotidiano/2015/04/1623039-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
237,30.abr.2015 às 7h28,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/cotidiano/2015/04/1623039-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
238,30.abr.2015 à 0h00,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/fsp/cotidiano/217706-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
239,30.abr.2015 às 7h28,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/cotidiano/2015/04/1623039-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
240,30.abr.2015 à 0h00,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/fsp/cotidiano/217706-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
241,30.abr.2015 às 7h28,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/cotidiano/2015/04/1623039-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
242,30.abr.2015 à 0h00,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/fsp/cotidiano/217706-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
243,30.abr.2015 às 7h28,Folha de S.Paulo - Cotidiano,Rio vai acabar com batalhão especializado em protestos,"Só de munição não letal ou produtos químicos o gasto foi de R$ 1 milhão.


O novo grupamento passou a usar capacetes, joelheiras e coletes especiais. ...",http://www1.folha.uol.com.br/cotidiano/2015/04/1623039-rio-vai-acabar-com-batalhao-especializado-em-protestos.shtml,2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
244,22.jun.2014 à 0h00,Folha de S.Paulo - Esporte,Brasileiros e argentinos brigam em bairro boêmio de Belo Horizonte,Os policiais usaram munição não letal para dispersar o tumulto. ...,http://www1.folha.uol.com.br/fsp/esporte/172376-brasileiros-e-argentinos-brigam-em-bairro-boemio-de-belo-horizonte.shtml,2014-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
245,22.jun.2014 à 0h00,Folha de S.Paulo - Esporte,Brasileiros e argentinos brigam em bairro boêmio de Belo Horizonte,Os policiais usaram munição não letal para dispersar o tumulto. ...,http://www1.folha.uol.com.br/fsp/esporte/172376-brasileiros-e-argentinos-brigam-em-bairro-boemio-de-belo-horizonte.shtml,2014-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
246,22.jun.2014 à 0h00,Folha de S.Paulo - Esporte,Brasileiros e argentinos brigam em bairro boêmio de Belo Horizonte,Os policiais usaram munição não letal para dispersar o tumulto. ...,http://www1.folha.uol.com.br/fsp/esporte/172376-brasileiros-e-argentinos-brigam-em-bairro-boemio-de-belo-horizonte.shtml,2014-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
247,21.jun.2014 às 17h51,Folha de S.Paulo - Folha na Copa,Polícia prende 19 argentinos e identifica dois barras bravas,"Os policiais usaram munição não letal para dispersar o tumulto. Entre os feridos, estão quatro brasileiros, três argentinos e um colombiano. ...",http://www1.folha.uol.com.br/esporte/folhanacopa/2014/06/1474306-policia-prende-19-argentinos-suspeitos-de-serem-barras-bravas.shtml,2014-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
248,21.jun.2014 às 17h51,Folha de S.Paulo - Folha na Copa,Polícia prende 19 argentinos e identifica dois barras bravas,"Os policiais usaram munição não letal para dispersar o tumulto. Entre os feridos, estão quatro brasileiros, três argentinos e um colombiano. ...",http://www1.folha.uol.com.br/esporte/folhanacopa/2014/06/1474306-policia-prende-19-argentinos-suspeitos-de-serem-barras-bravas.shtml,2014-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
249,10.jun.2014 às 14h49,Folha de S.Paulo - Poder,Exército reforça segurança nas cidades-sede para conter distúrbios civis,"Não há dúvida de que eles utilizarão munição não letal [caso a força seja empregada em distúrbios civis]"", disse o general, na manhã desta terça-feira (10), em coletiva realizada no CAM ...",http://www1.folha.uol.com.br/poder/2014/06/1467945-exercito-investe-r-70-milhoes-em-armamento-menos-letal-para-a-copa.shtml,2014-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
